,loanid,month,amount
9335,3711,2023-09-30,34210
9336,3713,2022-10-31,70175
9337,3713,2022-11-30,70175
9338,3713,2022-12-31,70175
9339,3713,2023-01-31,70175
9340,3713,2023-02-28,70175
9341,3713,2023-03-31,70175
9342,3713,2023-04-30,70175
9343,3713,2023-05-31,70175
9344,3713,2023-06-30,70175
9345,3713,2023-07-31,70175
9346,3713,2023-08-31,70175
9347,3713,2023-09-30,70175
9348,3714,2022-10-31,37542
9349,3714,2022-11-30,37542
9350,3714,2022-12-31,37542
9351,3714,2023-01-31,37542
9352,3714,2023-02-28,37542
9353,3714,2023-03-31,37542
9354,3714,2023-04-30,37542
9355,3714,2023-05-31,37542
9356,3714,2023-06-30,37542
9357,3714,2023-07-31,37542
9358,3714,2023-08-31,37542
9359,3714,2023-09-30,37542
9360,3716,2022-10-31,84049
9361,3716,2022-11-30,84049
9362,3716,2022-12-31,84049
9363,3716,2023-01-31,84049
9364,3716,2023-02-28,84049
9365,3716,2023-03-31,84049
9366,3716,2023-04-30,84049
9367,3716,2023-05-31,84049
9368,3716,2023-06-30,84049
9369,3716,2023-07-31,84049
9370,3716,2023-08-31,84049
9371,3716,2023-09-30,84049
9372,3718,2022-10-31,91063
9373,3718,2022-11-30,91063
9374,3718,2022-12-31,91063
9375,3718,2023-01-31,91063
9376,3718,2023-02-28,91063
9377,3718,2023-03-31,91063
9378,3718,2023-04-30,91063
9379,3718,2023-05-31,91063
9380,3718,2023-06-30,91063
9381,3718,2023-07-31,91063
9382,3718,2023-08-31,91063
9383,3718,2023-09-30,91063
9384,3719,2022-10-31,91866
9385,3719,2022-11-30,91866
9386,3719,2022-12-31,91866
9387,3719,2023-01-31,91866
9388,3719,2023-02-28,91866
9389,3719,2023-03-31,91866
9390,3719,2023-04-30,91866
9391,3719,2023-05-31,91866
9392,3719,2023-06-30,91866
9393,3719,2023-07-31,91866
9394,3719,2023-08-31,91866
9395,3719,2023-09-30,91866
9396,3721,2022-10-31,80787
9397,3721,2022-11-30,80787
9398,3721,2022-12-31,80787
9399,3721,2023-01-31,80787
9400,3721,2023-02-28,80787
9401,3721,2023-03-31,80787
9402,3721,2023-04-30,80787
9403,3721,2023-05-31,80787
9404,3721,2023-06-30,80787
9405,3721,2023-07-31,80787
9406,3721,2023-08-31,80787
9407,3721,2023-09-30,80787
9408,3722,2022-10-31,71702
9409,3722,2022-11-30,71702
9410,3722,2022-12-31,71702
9411,3722,2023-01-31,71702
9412,3722,2023-02-28,71702
9413,3722,2023-03-31,71702
9414,3722,2023-04-30,71702
9415,3722,2023-05-31,71702
9416,3722,2023-06-30,71702
9417,3722,2023-07-31,71702
9418,3722,2023-08-31,71702
9419,3722,2023-09-30,71702
9420,3723,2022-10-31,69257
9421,3723,2022-11-30,69257
9422,3723,2022-12-31,69257
9423,3723,2023-01-31,69257
9424,3723,2023-02-28,69257
9425,3723,2023-03-31,69257
9426,3723,2023-04-30,69257
9427,3723,2023-05-31,69257
9428,3723,2023-06-30,69257
9429,3723,2023-07-31,69257
9430,3723,2023-08-31,69257
9431,3723,2023-09-30,69257
9432,3724,2022-10-31,22867
9433,3724,2022-11-30,22867
9434,3724,2022-12-31,22867
9435,3724,2023-01-31,22867
9436,3724,2023-02-28,22867
9437,3724,2023-03-31,22867
9438,3724,2023-04-30,22867
9439,3724,2023-05-31,22867
9440,3724,2023-06-30,22867
9441,3724,2023-07-31,22867
9442,3724,2023-08-31,22867
9443,3724,2023-09-30,22867
9444,3725,2022-10-31,82985
9445,3725,2022-11-30,82985
9446,3725,2022-12-31,82985
9447,3725,2023-01-31,82985
9448,3725,2023-02-28,82985
9449,3725,2023-03-31,82985
9450,3725,2023-04-30,82985
9451,3725,2023-05-31,82985
9452,3725,2023-06-30,82985
9453,3725,2023-07-31,82985
9454,3725,2023-08-31,82985
9455,3725,2023-09-30,82985
9456,3726,2022-10-31,59948
9457,3726,2022-11-30,59948
9458,3726,2022-12-31,59948
9459,3726,2023-01-31,59948
9460,3726,2023-02-28,59948
9461,3726,2023-03-31,59948
9462,3726,2023-04-30,59948
9463,3726,2023-05-31,59948
9464,3726,2023-06-30,59948
9465,3726,2023-07-31,59948
9466,3726,2023-08-31,59948
9467,3726,2023-09-30,59948
9468,3727,2022-10-31,93264
9469,3727,2022-11-30,93264
9470,3727,2022-12-31,93264
9471,3727,2023-01-31,93264
9472,3727,2023-02-28,93264
9473,3727,2023-03-31,93264
9474,3727,2023-04-30,93264
9475,3727,2023-05-31,93264
9476,3727,2023-06-30,93264
9477,3727,2023-07-31,93264
9478,3727,2023-08-31,93264
9479,3727,2023-09-30,93264
9480,3728,2022-10-31,99814
9481,3728,2022-11-30,99814
9482,3728,2022-12-31,99814
9483,3728,2023-01-31,99814
9484,3728,2023-02-28,99814
9485,3728,2023-03-31,99814
9486,3728,2023-04-30,99814
9487,3728,2023-05-31,99814
9488,3728,2023-06-30,99814
9489,3728,2023-07-31,99814
9490,3728,2023-08-31,99814
9491,3728,2023-09-30,99814
9492,3730,2022-10-31,73004
9493,3730,2022-11-30,73004
9494,3730,2022-12-31,73004
9495,3730,2023-01-31,73004
9496,3730,2023-02-28,73004
9497,3730,2023-03-31,73004
9498,3730,2023-04-30,73004
9499,3730,2023-05-31,73004
9500,3730,2023-06-30,73004
9501,3730,2023-07-31,73004
9502,3730,2023-08-31,73004
9503,3730,2023-09-30,73004
9504,3731,2022-10-31,33599
9505,3731,2022-11-30,33599
9506,3731,2022-12-31,33599
9507,3731,2023-01-31,33599
9508,3731,2023-02-28,33599
9509,3731,2023-03-31,33599
9510,3731,2023-04-30,33599
9511,3731,2023-05-31,33599
9512,3731,2023-06-30,33599
9513,3731,2023-07-31,33599
9514,3731,2023-08-31,33599
9515,3731,2023-09-30,33599
9516,3732,2022-10-31,51365
9517,3732,2022-11-30,51365
9518,3732,2022-12-31,51365
9519,3732,2023-01-31,51365
9520,3732,2023-02-28,51365
9521,3732,2023-03-31,51365
9522,3732,2023-04-30,51365
9523,3732,2023-05-31,51365
9524,3732,2023-06-30,51365
9525,3732,2023-07-31,51365
9526,3732,2023-08-31,51365
9527,3732,2023-09-30,51365
9528,3735,2022-10-31,73733
9529,3735,2022-11-30,73733
9530,3735,2022-12-31,73733
9531,3735,2023-01-31,73733
9532,3735,2023-02-28,73733
9533,3735,2023-03-31,73733
9534,3735,2023-04-30,73733
9535,3735,2023-05-31,73733
9536,3735,2023-06-30,73733
9537,3735,2023-07-31,73733
9538,3735,2023-08-31,73733
9539,3735,2023-09-30,73733
9540,3736,2022-10-31,23597
9541,3736,2022-11-30,23597
9542,3736,2022-12-31,23597
9543,3736,2023-01-31,23597
9544,3736,2023-02-28,23597
9545,3736,2023-03-31,23597
9546,3736,2023-04-30,23597
9547,3736,2023-05-31,23597
9548,3736,2023-06-30,23597
9549,3736,2023-07-31,23597
9550,3736,2023-08-31,23597
9551,3736,2023-09-30,23597
9552,3737,2022-10-31,65727
9553,3737,2022-11-30,65727
9554,3737,2022-12-31,65727
9555,3737,2023-01-31,65727
9556,3737,2023-02-28,65727
9557,3737,2023-03-31,65727
9558,3737,2023-04-30,65727
9559,3737,2023-05-31,65727
9560,3737,2023-06-30,65727
9561,3737,2023-07-31,65727
9562,3737,2023-08-31,65727
9563,3737,2023-09-30,65727
9564,3738,2022-10-31,27152
9565,3738,2022-11-30,27152
9566,3738,2022-12-31,27152
9567,3738,2023-01-31,27152
9568,3738,2023-02-28,27152
9569,3738,2023-03-31,27152
9570,3738,2023-04-30,27152
9571,3738,2023-05-31,27152
9572,3738,2023-06-30,27152
9573,3738,2023-07-31,27152
9574,3738,2023-08-31,27152
9575,3738,2023-09-30,27152
9576,3739,2022-10-31,16828
9577,3739,2022-11-30,16828
9578,3739,2022-12-31,16828
9579,3739,2023-01-31,16828
9580,3739,2023-02-28,16828
9581,3739,2023-03-31,16828
9582,3739,2023-04-30,16828
9583,3739,2023-05-31,16828
9584,3739,2023-06-30,16828
9585,3739,2023-07-31,16828
9586,3739,2023-08-31,16828
9587,3739,2023-09-30,16828
9588,3741,2022-10-31,20982
9589,3741,2022-11-30,20982
9590,3741,2022-12-31,20982
9591,3741,2023-01-31,20982
9592,3741,2023-02-28,20982
9593,3741,2023-03-31,20982
9594,3741,2023-04-30,20982
9595,3741,2023-05-31,20982
9596,3741,2023-06-30,20982
9597,3741,2023-07-31,20982
9598,3741,2023-08-31,20982
9599,3741,2023-09-30,20982
9600,3742,2022-10-31,98687
9601,3742,2022-11-30,98687
9602,3742,2022-12-31,98687
9603,3742,2023-01-31,98687
9604,3742,2023-02-28,98687
9605,3742,2023-03-31,98687
9606,3742,2023-04-30,98687
9607,3742,2023-05-31,98687
9608,3742,2023-06-30,98687
9609,3742,2023-07-31,98687
9610,3742,2023-08-31,98687
9611,3742,2023-09-30,98687
9612,3743,2022-10-31,23605
9613,3743,2022-11-30,23605
9614,3743,2022-12-31,23605
9615,3743,2023-01-31,23605
9616,3743,2023-02-28,23605
9617,3743,2023-03-31,23605
9618,3743,2023-04-30,23605
9619,3743,2023-05-31,23605
9620,3743,2023-06-30,23605
9621,3743,2023-07-31,23605
9622,3743,2023-08-31,23605
9623,3743,2023-09-30,23605
9624,3744,2022-10-31,85710
9625,3744,2022-11-30,85710
9626,3744,2022-12-31,85710
9627,3744,2023-01-31,85710
9628,3744,2023-02-28,85710
9629,3744,2023-03-31,85710
9630,3744,2023-04-30,85710
9631,3744,2023-05-31,85710
9632,3744,2023-06-30,85710
9633,3744,2023-07-31,85710
9634,3744,2023-08-31,85710
9635,3744,2023-09-30,85710
9636,3745,2022-10-31,95864
9637,3745,2022-11-30,95864
9638,3745,2022-12-31,95864
9639,3745,2023-01-31,95864
9640,3745,2023-02-28,95864
9641,3745,2023-03-31,95864
9642,3745,2023-04-30,95864
9643,3745,2023-05-31,95864
9644,3745,2023-06-30,95864
9645,3745,2023-07-31,95864
9646,3745,2023-08-31,95864
9647,3745,2023-09-30,95864
9648,3746,2022-10-31,21490
9649,3746,2022-11-30,21490
9650,3746,2022-12-31,21490
9651,3746,2023-01-31,21490
9652,3746,2023-02-28,21490
9653,3746,2023-03-31,21490
9654,3746,2023-04-30,21490
9655,3746,2023-05-31,21490
9656,3746,2023-06-30,21490
9657,3746,2023-07-31,21490
9658,3746,2023-08-31,21490
9659,3746,2023-09-30,21490
9660,3748,2022-10-31,27067
9661,3748,2022-11-30,27067
9662,3748,2022-12-31,27067
9663,3748,2023-01-31,27067
9664,3748,2023-02-28,27067
9665,3748,2023-03-31,27067
9666,3748,2023-04-30,27067
9667,3748,2023-05-31,27067
9668,3748,2023-06-30,27067
9669,3748,2023-07-31,27067
9670,3748,2023-08-31,27067
9671,3748,2023-09-30,27067
9672,3749,2022-10-31,75909
9673,3749,2022-11-30,75909
9674,3749,2022-12-31,75909
9675,3749,2023-01-31,75909
9676,3749,2023-02-28,75909
9677,3749,2023-03-31,75909
9678,3749,2023-04-30,75909
9679,3749,2023-05-31,75909
9680,3749,2023-06-30,75909
9681,3749,2023-07-31,75909
9682,3749,2023-08-31,75909
9683,3749,2023-09-30,75909
9684,3750,2022-10-31,90238
9685,3750,2022-11-30,90238
9686,3750,2022-12-31,90238
9687,3750,2023-01-31,90238
9688,3750,2023-02-28,90238
9689,3750,2023-03-31,90238
9690,3750,2023-04-30,90238
9691,3750,2023-05-31,90238
9692,3750,2023-06-30,90238
9693,3750,2023-07-31,90238
9694,3750,2023-08-31,90238
9695,3750,2023-09-30,90238
9696,3751,2022-10-31,34799
9697,3751,2022-11-30,34799
9698,3751,2022-12-31,34799
9699,3751,2023-01-31,34799
9700,3751,2023-02-28,34799
9701,3751,2023-03-31,34799
9702,3751,2023-04-30,34799
9703,3751,2023-05-31,34799
9704,3751,2023-06-30,34799
9705,3751,2023-07-31,34799
9706,3751,2023-08-31,34799
9707,3751,2023-09-30,34799
9708,3752,2022-10-31,51669
9709,3752,2022-11-30,51669
9710,3752,2022-12-31,51669
9711,3752,2023-01-31,51669
9712,3752,2023-02-28,51669
9713,3752,2023-03-31,51669
9714,3752,2023-04-30,51669
9715,3752,2023-05-31,51669
9716,3752,2023-06-30,51669
9717,3752,2023-07-31,51669
9718,3752,2023-08-31,51669
9719,3752,2023-09-30,51669
9720,3754,2022-10-31,65389
9721,3754,2022-11-30,65389
9722,3754,2022-12-31,65389
9723,3754,2023-01-31,65389
9724,3754,2023-02-28,65389
9725,3754,2023-03-31,65389
9726,3754,2023-04-30,65389
9727,3754,2023-05-31,65389
9728,3754,2023-06-30,65389
9729,3754,2023-07-31,65389
9730,3754,2023-08-31,65389
9731,3754,2023-09-30,65389
9732,3755,2022-10-31,22932
9733,3755,2022-11-30,22932
9734,3755,2022-12-31,22932
9735,3755,2023-01-31,22932
9736,3755,2023-02-28,22932
9737,3755,2023-03-31,22932
9738,3755,2023-04-30,22932
9739,3755,2023-05-31,22932
9740,3755,2023-06-30,22932
9741,3755,2023-07-31,22932
9742,3755,2023-08-31,22932
9743,3755,2023-09-30,22932
9744,3756,2022-10-31,41152
9745,3756,2022-11-30,41152
9746,3756,2022-12-31,41152
9747,3756,2023-01-31,41152
9748,3756,2023-02-28,41152
9749,3756,2023-03-31,41152
9750,3756,2023-04-30,41152
9751,3756,2023-05-31,41152
9752,3756,2023-06-30,41152
9753,3756,2023-07-31,41152
9754,3756,2023-08-31,41152
9755,3756,2023-09-30,41152
9756,3757,2022-10-31,31606
9757,3757,2022-11-30,31606
9758,3757,2022-12-31,31606
9759,3757,2023-01-31,31606
9760,3757,2023-02-28,31606
9761,3757,2023-03-31,31606
9762,3757,2023-04-30,31606
9763,3757,2023-05-31,31606
9764,3757,2023-06-30,31606
9765,3757,2023-07-31,31606
9766,3757,2023-08-31,31606
9767,3757,2023-09-30,31606
9768,3758,2022-10-31,86380
9769,3758,2022-11-30,86380
9770,3758,2022-12-31,86380
9771,3758,2023-01-31,86380
9772,3758,2023-02-28,86380
9773,3758,2023-03-31,86380
9774,3758,2023-04-30,86380
9775,3758,2023-05-31,86380
9776,3758,2023-06-30,86380
9777,3758,2023-07-31,86380
9778,3758,2023-08-31,86380
9779,3758,2023-09-30,86380
9780,3759,2022-10-31,91872
9781,3759,2022-11-30,91872
9782,3759,2022-12-31,91872
9783,3759,2023-01-31,91872
9784,3759,2023-02-28,91872
9785,3759,2023-03-31,91872
9786,3759,2023-04-30,91872
9787,3759,2023-05-31,91872
9788,3759,2023-06-30,91872
9789,3759,2023-07-31,91872
9790,3759,2023-08-31,91872
9791,3759,2023-09-30,91872
9792,3760,2022-10-31,88110
9793,3760,2022-11-30,88110
9794,3760,2022-12-31,88110
9795,3760,2023-01-31,88110
9796,3760,2023-02-28,88110
9797,3760,2023-03-31,88110
9798,3760,2023-04-30,88110
9799,3760,2023-05-31,88110
9800,3760,2023-06-30,88110
9801,3760,2023-07-31,88110
9802,3760,2023-08-31,88110
9803,3760,2023-09-30,88110
9804,3762,2022-10-31,54599
9805,3762,2022-11-30,54599
9806,3762,2022-12-31,54599
9807,3762,2023-01-31,54599
9808,3762,2023-02-28,54599
9809,3762,2023-03-31,54599
9810,3762,2023-04-30,54599
9811,3762,2023-05-31,54599
9812,3762,2023-06-30,54599
9813,3762,2023-07-31,54599
9814,3762,2023-08-31,54599
9815,3762,2023-09-30,54599
9816,3763,2022-10-31,31374
9817,3763,2022-11-30,31374
9818,3763,2022-12-31,31374
9819,3763,2023-01-31,31374
9820,3763,2023-02-28,31374
9821,3763,2023-03-31,31374
9822,3763,2023-04-30,31374
9823,3763,2023-05-31,31374
9824,3763,2023-06-30,31374
9825,3763,2023-07-31,31374
9826,3763,2023-08-31,31374
9827,3763,2023-09-30,31374
9828,3765,2022-10-31,47710
9829,3765,2022-11-30,47710
9830,3765,2022-12-31,47710
9831,3765,2023-01-31,47710
9832,3765,2023-02-28,47710
9833,3765,2023-03-31,47710
9834,3765,2023-04-30,47710
9835,3765,2023-05-31,47710
9836,3765,2023-06-30,47710
9837,3765,2023-07-31,47710
9838,3765,2023-08-31,47710
9839,3765,2023-09-30,47710
9840,3766,2022-10-31,97220
9841,3766,2022-11-30,97220
9842,3766,2022-12-31,97220
9843,3766,2023-01-31,97220
9844,3766,2023-02-28,97220
9845,3766,2023-03-31,97220
9846,3766,2023-04-30,97220
9847,3766,2023-05-31,97220
9848,3766,2023-06-30,97220
9849,3766,2023-07-31,97220
9850,3766,2023-08-31,97220
9851,3766,2023-09-30,97220
9852,3768,2022-10-31,84982
9853,3768,2022-11-30,84982
9854,3768,2022-12-31,84982
9855,3768,2023-01-31,84982
9856,3768,2023-02-28,84982
9857,3768,2023-03-31,84982
9858,3768,2023-04-30,84982
9859,3768,2023-05-31,84982
9860,3768,2023-06-30,84982
9861,3768,2023-07-31,84982
9862,3768,2023-08-31,84982
9863,3768,2023-09-30,84982
9864,3769,2022-10-31,94505
9865,3769,2022-11-30,94505
9866,3769,2022-12-31,94505
9867,3769,2023-01-31,94505
9868,3769,2023-02-28,94505
9869,3769,2023-03-31,94505
9870,3769,2023-04-30,94505
9871,3769,2023-05-31,94505
9872,3769,2023-06-30,94505
9873,3769,2023-07-31,94505
9874,3769,2023-08-31,94505
9875,3769,2023-09-30,94505
9876,3770,2022-10-31,79337
9877,3770,2022-11-30,79337
9878,3770,2022-12-31,79337
9879,3770,2023-01-31,79337
9880,3770,2023-02-28,79337
9881,3770,2023-03-31,79337
9882,3770,2023-04-30,79337
9883,3770,2023-05-31,79337
9884,3770,2023-06-30,79337
9885,3770,2023-07-31,79337
9886,3770,2023-08-31,79337
9887,3770,2023-09-30,79337
9888,3772,2022-10-31,18331
9889,3772,2022-11-30,18331
9890,3772,2022-12-31,18331
9891,3772,2023-01-31,18331
9892,3772,2023-02-28,18331
9893,3772,2023-03-31,18331
9894,3772,2023-04-30,18331
9895,3772,2023-05-31,18331
9896,3772,2023-06-30,18331
9897,3772,2023-07-31,18331
9898,3772,2023-08-31,18331
9899,3772,2023-09-30,18331
9900,3774,2022-10-31,37458
9901,3774,2022-11-30,37458
9902,3774,2022-12-31,37458
9903,3774,2023-01-31,37458
9904,3774,2023-02-28,37458
9905,3774,2023-03-31,37458
9906,3774,2023-04-30,37458
9907,3774,2023-05-31,37458
9908,3774,2023-06-30,37458
9909,3774,2023-07-31,37458
9910,3774,2023-08-31,37458
9911,3774,2023-09-30,37458
9912,3776,2022-10-31,76233
9913,3776,2022-11-30,76233
9914,3776,2022-12-31,76233
9915,3776,2023-01-31,76233
9916,3776,2023-02-28,76233
9917,3776,2023-03-31,76233
9918,3776,2023-04-30,76233
9919,3776,2023-05-31,76233
9920,3776,2023-06-30,76233
9921,3776,2023-07-31,76233
9922,3776,2023-08-31,76233
9923,3776,2023-09-30,76233
9924,3777,2022-10-31,19667
9925,3777,2022-11-30,19667
9926,3777,2022-12-31,19667
9927,3777,2023-01-31,19667
9928,3777,2023-02-28,19667
9929,3777,2023-03-31,19667
9930,3777,2023-04-30,19667
9931,3777,2023-05-31,19667
9932,3777,2023-06-30,19667
9933,3777,2023-07-31,19667
9934,3777,2023-08-31,19667
9935,3777,2023-09-30,19667
9936,3778,2022-10-31,78674
9937,3778,2022-11-30,78674
9938,3778,2022-12-31,78674
9939,3778,2023-01-31,78674
9940,3778,2023-02-28,78674
9941,3778,2023-03-31,78674
9942,3778,2023-04-30,78674
9943,3778,2023-05-31,78674
9944,3778,2023-06-30,78674
9945,3778,2023-07-31,78674
9946,3778,2023-08-31,78674
9947,3778,2023-09-30,78674
9948,3779,2022-10-31,78165
9949,3779,2022-11-30,78165
9950,3779,2022-12-31,78165
9951,3779,2023-01-31,78165
9952,3779,2023-02-28,78165
9953,3779,2023-03-31,78165
9954,3779,2023-04-30,78165
9955,3779,2023-05-31,78165
9956,3779,2023-06-30,78165
9957,3779,2023-07-31,78165
9958,3779,2023-08-31,78165
9959,3779,2023-09-30,78165
9960,3780,2022-10-31,10280
9961,3780,2022-11-30,10280
9962,3780,2022-12-31,10280
9963,3780,2023-01-31,10280
9964,3780,2023-02-28,10280
9965,3780,2023-03-31,10280
9966,3780,2023-04-30,10280
9967,3780,2023-05-31,10280
9968,3780,2023-06-30,10280
9969,3780,2023-07-31,10280
9970,3780,2023-08-31,10280
9971,3780,2023-09-30,10280
9972,3781,2022-10-31,16414
9973,3781,2022-11-30,16414
9974,3781,2022-12-31,16414
9975,3781,2023-01-31,16414
9976,3781,2023-02-28,16414
9977,3781,2023-03-31,16414
9978,3781,2023-04-30,16414
9979,3781,2023-05-31,16414
9980,3781,2023-06-30,16414
9981,3781,2023-07-31,16414
9982,3781,2023-08-31,16414
9983,3781,2023-09-30,16414
9984,3783,2022-10-31,70133
9985,3783,2022-11-30,70133
9986,3783,2022-12-31,70133
9987,3783,2023-01-31,70133
9988,3783,2023-02-28,70133
9989,3783,2023-03-31,70133
9990,3783,2023-04-30,70133
9991,3783,2023-05-31,70133
9992,3783,2023-06-30,70133
9993,3783,2023-07-31,70133
9994,3783,2023-08-31,70133
9995,3783,2023-09-30,70133
9996,3785,2022-10-31,99151
9997,3785,2022-11-30,99151
9998,3785,2022-12-31,99151
9999,3785,2023-01-31,99151
10000,3785,2023-02-28,99151
10001,3785,2023-03-31,99151
10002,3785,2023-04-30,99151
10003,3785,2023-05-31,99151
10004,3785,2023-06-30,99151
10005,3785,2023-07-31,99151
10006,3785,2023-08-31,99151
10007,3785,2023-09-30,99151
10008,3787,2022-10-31,73866
10009,3787,2022-11-30,73866
10010,3787,2022-12-31,73866
10011,3787,2023-01-31,73866
10012,3787,2023-02-28,73866
10013,3787,2023-03-31,73866
10014,3787,2023-04-30,73866
10015,3787,2023-05-31,73866
10016,3787,2023-06-30,73866
10017,3787,2023-07-31,73866
10018,3787,2023-08-31,73866
10019,3787,2023-09-30,73866
10020,3788,2022-10-31,34752
10021,3788,2022-11-30,34752
10022,3788,2022-12-31,34752
10023,3788,2023-01-31,34752
10024,3788,2023-02-28,34752
10025,3788,2023-03-31,34752
10026,3788,2023-04-30,34752
10027,3788,2023-05-31,34752
10028,3788,2023-06-30,34752
10029,3788,2023-07-31,34752
10030,3788,2023-08-31,34752
10031,3788,2023-09-30,34752
10032,3791,2022-10-31,63992
10033,3791,2022-11-30,63992
10034,3791,2022-12-31,63992
10035,3791,2023-01-31,63992
10036,3791,2023-02-28,63992
10037,3791,2023-03-31,63992
10038,3791,2023-04-30,63992
10039,3791,2023-05-31,63992
10040,3791,2023-06-30,63992
10041,3791,2023-07-31,63992
10042,3791,2023-08-31,63992
10043,3791,2023-09-30,63992
10044,3793,2022-10-31,32510
10045,3793,2022-11-30,32510
10046,3793,2022-12-31,32510
10047,3793,2023-01-31,32510
10048,3793,2023-02-28,32510
10049,3793,2023-03-31,32510
10050,3793,2023-04-30,32510
10051,3793,2023-05-31,32510
10052,3793,2023-06-30,32510
10053,3793,2023-07-31,32510
10054,3793,2023-08-31,32510
10055,3793,2023-09-30,32510
10056,3794,2022-10-31,16331
10057,3794,2022-11-30,16331
10058,3794,2022-12-31,16331
10059,3794,2023-01-31,16331
10060,3794,2023-02-28,16331
10061,3794,2023-03-31,16331
10062,3794,2023-04-30,16331
10063,3794,2023-05-31,16331
10064,3794,2023-06-30,16331
10065,3794,2023-07-31,16331
10066,3794,2023-08-31,16331
10067,3794,2023-09-30,16331
10068,3795,2022-10-31,94158
10069,3795,2022-11-30,94158
10070,3795,2022-12-31,94158
10071,3795,2023-01-31,94158
10072,3795,2023-02-28,94158
10073,3795,2023-03-31,94158
10074,3795,2023-04-30,94158
10075,3795,2023-05-31,94158
10076,3795,2023-06-30,94158
10077,3795,2023-07-31,94158
10078,3795,2023-08-31,94158
10079,3795,2023-09-30,94158
10080,3796,2022-10-31,17156
10081,3796,2022-11-30,17156
10082,3796,2022-12-31,17156
10083,3796,2023-01-31,17156
10084,3796,2023-02-28,17156
10085,3796,2023-03-31,17156
10086,3796,2023-04-30,17156
10087,3796,2023-05-31,17156
10088,3796,2023-06-30,17156
10089,3796,2023-07-31,17156
10090,3796,2023-08-31,17156
10091,3796,2023-09-30,17156
10092,3798,2022-10-31,98783
10093,3798,2022-11-30,98783
10094,3798,2022-12-31,98783
10095,3798,2023-01-31,98783
10096,3798,2023-02-28,98783
10097,3798,2023-03-31,98783
10098,3798,2023-04-30,98783
10099,3798,2023-05-31,98783
10100,3798,2023-06-30,98783
10101,3798,2023-07-31,98783
10102,3798,2023-08-31,98783
10103,3798,2023-09-30,98783
10104,3799,2022-10-31,27848
10105,3799,2022-11-30,27848
10106,3799,2022-12-31,27848
10107,3799,2023-01-31,27848
10108,3799,2023-02-28,27848
10109,3799,2023-03-31,27848
10110,3799,2023-04-30,27848
10111,3799,2023-05-31,27848
10112,3799,2023-06-30,27848
10113,3799,2023-07-31,27848
10114,3799,2023-08-31,27848
10115,3799,2023-09-30,27848
10116,3800,2022-10-31,16368
10117,3800,2022-11-30,16368
10118,3800,2022-12-31,16368
10119,3800,2023-01-31,16368
10120,3800,2023-02-28,16368
10121,3800,2023-03-31,16368
10122,3800,2023-04-30,16368
10123,3800,2023-05-31,16368
