Branch,Type,Amount,IssueDate,DueDate,InterestRate,Status
C,Business,93382,6/19/2017,5/29/2021,0.171855019,NPL
C,Business,36137,6/19/2017,6/14/2018,0.189974236,OVRD
C,Business,99592,6/19/2017,6/3/2020,0.168300339,NORM
C,Business,71954,6/19/2017,6/9/2019,0.18574939,NORM
C,Business,67148,6/19/2017,6/14/2018,0.178747392,NPL
C,Business,61188,6/19/2017,6/9/2019,0.166129369,NPL
C,Business,94343,6/19/2017,5/29/2021,0.162518294,NPL
C,Business,37141,6/19/2017,6/9/2019,0.161609361,OVRD
C,Business,88431,6/19/2017,5/29/2021,0.18536923,NPL
C,Business,98354,6/19/2017,5/29/2021,0.187057816,NPL
C,Business,29448,6/19/2017,5/24/2022,0.170672438,NPL
C,Business,70705,6/19/2017,6/3/2020,0.153908169,OVRD
C,Business,62367,6/19/2017,6/9/2019,0.158856524,NORM
C,Business,12423,6/19/2017,5/29/2021,0.175319121,NPL
C,Business,91748,6/19/2017,6/3/2020,0.154409904,OVRD
C,Business,30741,6/19/2017,6/9/2019,0.185050981,OVRD
C,Business,54190,6/19/2017,5/29/2021,0.160052851,NPL
C,Business,20619,6/19/2017,6/3/2020,0.155829494,NPL
C,Business,64941,6/19/2017,6/9/2019,0.159345046,NORM
C,Business,16530,6/19/2017,6/9/2019,0.17237537,NPL
C,Business,40839,6/19/2017,6/9/2019,0.179230534,NORM
C,Business,71411,6/19/2017,6/14/2018,0.1881242,NORM
C,Business,17596,6/19/2017,6/3/2020,0.164889046,NORM
C,Business,47520,6/19/2017,6/9/2019,0.178230086,NORM
C,Business,53771,6/19/2017,6/9/2019,0.172726782,NPL
C,Business,45649,6/19/2017,6/14/2018,0.159186392,OVRD
C,Business,42636,6/19/2017,6/9/2019,0.17419547,NORM
C,Business,83496,6/19/2017,6/3/2020,0.156369838,OVRD
C,Business,29677,6/19/2017,6/14/2018,0.159553454,NPL
C,Business,54397,6/19/2017,5/24/2022,0.157116767,NORM
C,Business,15510,6/19/2017,5/24/2022,0.151026591,NPL
C,Business,67645,6/19/2017,6/14/2018,0.16203442,NPL
C,Business,32419,6/19/2017,6/3/2020,0.18133351,NPL
C,Business,70446,6/19/2017,5/29/2021,0.189653315,OVRD
C,Business,24688,6/19/2017,6/14/2018,0.176469171,NORM
C,Business,60944,6/19/2017,5/29/2021,0.171856537,OVRD
C,Business,38948,6/19/2017,6/3/2020,0.153620917,NORM
C,Business,85747,6/19/2017,6/3/2020,0.182222183,OVRD
E,Home,96020,7/19/2017,6/28/2021,0.198559405,OVRD
E,Home,66826,7/19/2017,7/14/2018,0.214046266,NPL
E,Home,72711,7/19/2017,6/28/2021,0.21306046,OVRD
E,Home,55380,7/19/2017,7/3/2020,0.19292671,OVRD
E,Home,98722,7/19/2017,6/28/2021,0.195358053,NORM
E,Home,93069,7/19/2017,6/23/2022,0.204277448,NPL
E,Home,55217,7/19/2017,6/28/2021,0.213169271,NPL
E,Home,30368,7/19/2017,6/23/2022,0.201197645,NPL
E,Home,93232,7/19/2017,6/23/2022,0.201259843,OVRD
E,Home,46028,7/19/2017,6/28/2021,0.209142405,NORM
E,Home,27427,7/19/2017,7/3/2020,0.217499699,NPL
E,Home,37623,7/19/2017,6/28/2021,0.181283391,NPL
E,Home,16347,7/19/2017,6/23/2022,0.197428242,OVRD
E,Home,72258,7/19/2017,6/28/2021,0.217544162,NORM
E,Home,95506,7/19/2017,7/14/2018,0.194344037,OVRD
E,Home,52901,7/19/2017,7/9/2019,0.20574131,NORM
E,Home,46562,7/19/2017,6/23/2022,0.196653346,NPL
E,Home,20717,7/19/2017,7/9/2019,0.219693875,OVRD
A,Home,29722,8/18/2017,8/2/2020,0.193783552,NORM
A,Home,82191,8/18/2017,8/2/2020,0.205667697,NORM
A,Home,36064,8/18/2017,8/8/2019,0.214582607,NPL
A,Home,94180,8/18/2017,8/13/2018,0.201285396,NORM
A,Home,67838,8/18/2017,8/8/2019,0.194555148,NORM
A,Home,25522,8/18/2017,8/8/2019,0.186590966,OVRD
A,Home,36494,8/18/2017,8/13/2018,0.195374218,OVRD
A,Home,71825,8/18/2017,8/13/2018,0.209023311,NORM
A,Home,46350,8/18/2017,7/23/2022,0.201305415,NORM
A,Home,48987,8/18/2017,7/23/2022,0.207001307,NPL
A,Home,77456,8/18/2017,7/28/2021,0.212096572,NPL
A,Home,23824,8/18/2017,8/2/2020,0.184358183,NORM
A,Home,28129,8/18/2017,8/13/2018,0.207238776,NORM
A,Home,82600,8/18/2017,8/8/2019,0.219570247,OVRD
A,Home,24592,8/18/2017,7/23/2022,0.181872525,NORM
A,Home,77671,8/18/2017,7/28/2021,0.206580879,NORM
A,Home,80450,8/18/2017,7/28/2021,0.197087357,NPL
A,Home,37452,8/18/2017,7/28/2021,0.216149592,NORM
A,Home,79687,8/18/2017,8/13/2018,0.200041712,NPL
A,Home,98980,8/18/2017,7/28/2021,0.217272518,NPL
A,Home,86204,8/18/2017,8/13/2018,0.200874796,OVRD
A,Home,60560,8/18/2017,8/8/2019,0.210198691,NPL
A,Home,36690,8/18/2017,8/2/2020,0.211033645,NORM
A,Home,33247,8/18/2017,8/13/2018,0.208093929,NORM
A,Home,34735,8/18/2017,8/2/2020,0.199633176,NPL
A,Home,67682,8/18/2017,7/28/2021,0.202284085,OVRD
A,Home,25675,8/18/2017,8/13/2018,0.191343701,NORM
A,Home,10497,8/18/2017,8/2/2020,0.213995683,OVRD
E,Auto,44912,9/17/2017,9/1/2020,0.199433094,NORM
E,Auto,68088,9/17/2017,8/22/2022,0.186646663,OVRD
E,Auto,21987,9/17/2017,9/12/2018,0.19339828,OVRD
E,Auto,29205,9/17/2017,8/22/2022,0.181323316,OVRD
E,Auto,90371,9/17/2017,8/27/2021,0.185926842,OVRD
E,Auto,99273,9/17/2017,9/1/2020,0.201012372,NORM
E,Auto,75916,9/17/2017,8/27/2021,0.203929673,OVRD
E,Auto,53708,9/17/2017,9/12/2018,0.20629447,NPL
E,Auto,77496,9/17/2017,8/27/2021,0.190271547,NPL
E,Auto,77163,9/17/2017,8/22/2022,0.190965396,NPL
E,Auto,46544,9/17/2017,8/27/2021,0.212381934,NORM
E,Auto,85386,9/17/2017,9/1/2020,0.21137644,OVRD
E,Auto,39987,9/17/2017,8/27/2021,0.206758497,NPL
E,Auto,96372,9/17/2017,9/7/2019,0.209160354,NORM
E,Auto,98855,9/17/2017,9/1/2020,0.21382841,NORM
E,Auto,67136,9/17/2017,9/1/2020,0.207367106,NPL
E,Auto,14979,9/17/2017,8/27/2021,0.198484212,OVRD
E,Auto,60805,9/17/2017,9/1/2020,0.207659892,NPL
E,Auto,65884,9/17/2017,8/27/2021,0.199699126,NPL
E,Auto,95141,9/17/2017,9/7/2019,0.187773475,NORM
E,Auto,49385,9/17/2017,8/22/2022,0.202814898,OVRD
E,Auto,37851,9/17/2017,8/22/2022,0.211244978,OVRD
E,Auto,80869,9/17/2017,8/22/2022,0.182592778,NORM
E,Auto,56968,9/17/2017,8/22/2022,0.212685807,NORM
E,Auto,62263,9/17/2017,8/22/2022,0.185846458,OVRD
E,Auto,28494,9/17/2017,9/12/2018,0.197598476,NORM
E,Auto,58254,9/17/2017,9/12/2018,0.21312366,OVRD
E,Auto,14296,9/17/2017,8/27/2021,0.184174808,OVRD
E,Auto,36668,9/17/2017,8/27/2021,0.210982696,NORM
E,Auto,71530,9/17/2017,8/27/2021,0.198583058,OVRD
E,Auto,51121,9/17/2017,9/12/2018,0.188801198,NPL
E,Auto,50612,9/17/2017,9/12/2018,0.182270901,NORM
E,Auto,92050,9/17/2017,9/1/2020,0.186485898,NORM
E,Auto,21582,9/17/2017,9/7/2019,0.182825889,NPL
E,Auto,42882,9/17/2017,8/22/2022,0.201086777,OVRD
E,Auto,73869,9/17/2017,9/12/2018,0.197057581,NPL
E,Auto,96977,9/17/2017,9/12/2018,0.209762478,NPL
E,Auto,98284,9/17/2017,9/1/2020,0.180000409,NPL
E,Auto,12476,9/17/2017,9/1/2020,0.215405289,OVRD
E,Auto,60953,9/17/2017,9/12/2018,0.215514346,NPL
E,Auto,76385,9/17/2017,8/22/2022,0.187327795,OVRD
E,Auto,34768,9/17/2017,8/27/2021,0.200197648,NORM
E,Auto,23536,9/17/2017,9/1/2020,0.188515994,NPL
E,Auto,46079,9/17/2017,9/12/2018,0.180315633,OVRD
E,Auto,18558,9/17/2017,8/22/2022,0.210884477,OVRD
E,Auto,35470,9/17/2017,9/1/2020,0.181837483,NORM
E,Auto,39208,9/17/2017,9/12/2018,0.198114144,OVRD
E,Auto,45271,9/17/2017,9/1/2020,0.21013905,OVRD
E,Auto,80107,9/17/2017,8/22/2022,0.207559693,OVRD
E,Auto,32564,9/17/2017,8/27/2021,0.189708382,OVRD
A,Home,74085,10/17/2017,9/26/2021,0.196430745,NPL
A,Home,49700,10/17/2017,9/26/2021,0.19084418,NPL
A,Home,72846,10/17/2017,10/7/2019,0.185079222,NPL
A,Home,35076,10/17/2017,10/12/2018,0.206542196,NPL
A,Home,81653,10/17/2017,10/7/2019,0.193137957,OVRD
A,Home,75743,10/17/2017,10/12/2018,0.201754084,NORM
A,Home,10590,10/17/2017,9/21/2022,0.195411289,NPL
A,Home,99190,10/17/2017,9/26/2021,0.192297186,NORM
A,Home,13449,10/17/2017,10/7/2019,0.202818728,NPL
A,Home,93274,10/17/2017,10/1/2020,0.186987554,NPL
A,Home,35741,10/17/2017,10/1/2020,0.219017653,NORM
A,Home,78841,10/17/2017,9/21/2022,0.210215909,NPL
A,Home,27170,10/17/2017,10/7/2019,0.194433597,NORM
A,Home,66298,10/17/2017,10/7/2019,0.185650089,NPL
A,Home,58780,10/17/2017,10/1/2020,0.219573286,OVRD
A,Home,37128,10/17/2017,10/12/2018,0.212527444,NPL
A,Home,65717,10/17/2017,10/1/2020,0.218270998,NORM
A,Home,56684,10/17/2017,9/26/2021,0.218253858,OVRD
A,Home,87327,10/17/2017,9/26/2021,0.180233377,OVRD
A,Home,95709,10/17/2017,10/12/2018,0.184631545,NPL
A,Home,18241,10/17/2017,9/21/2022,0.189156439,OVRD
A,Home,59885,10/17/2017,9/26/2021,0.21692385,NPL
A,Home,13270,10/17/2017,9/21/2022,0.2001402,NPL
A,Home,43331,10/17/2017,10/7/2019,0.186729021,NORM
A,Home,79303,10/17/2017,10/7/2019,0.208172824,NPL
A,Home,55339,10/17/2017,10/12/2018,0.194205334,NPL
A,Home,76983,10/17/2017,10/1/2020,0.184320413,NORM
A,Home,49096,10/17/2017,10/7/2019,0.180048577,NORM
A,Home,80085,10/17/2017,9/26/2021,0.208405827,NORM
A,Home,46247,10/17/2017,9/21/2022,0.196916333,OVRD
A,Home,66456,10/17/2017,10/1/2020,0.18815828,NORM
B,Personal,44192,11/16/2017,11/11/2018,0.18840793,NORM
B,Personal,53209,11/16/2017,10/31/2020,0.210812641,NPL
B,Personal,96695,11/16/2017,10/31/2020,0.213724753,NORM
B,Personal,95161,11/16/2017,10/21/2022,0.190858391,NPL
B,Personal,32264,11/16/2017,11/6/2019,0.188375229,NPL
B,Personal,28112,11/16/2017,11/6/2019,0.187212903,OVRD
B,Personal,30772,11/16/2017,10/21/2022,0.188724482,NPL
B,Personal,31534,11/16/2017,10/26/2021,0.215036908,NORM
B,Personal,57294,11/16/2017,10/26/2021,0.182326224,NPL
B,Personal,44844,11/16/2017,11/6/2019,0.185641169,OVRD
B,Personal,61912,11/16/2017,10/21/2022,0.197628125,NPL
B,Personal,29814,11/16/2017,10/21/2022,0.210731226,NPL
B,Personal,96899,11/16/2017,10/26/2021,0.19686698,NORM
B,Personal,10124,11/16/2017,11/6/2019,0.211887137,NPL
B,Personal,93568,11/16/2017,10/21/2022,0.208903084,OVRD
B,Personal,37600,11/16/2017,11/6/2019,0.182546144,NPL
B,Personal,25096,11/16/2017,11/11/2018,0.217290745,NORM
B,Personal,69020,11/16/2017,10/21/2022,0.197535305,NPL
B,Personal,11362,11/16/2017,10/31/2020,0.210964664,NORM
B,Personal,42918,11/16/2017,10/26/2021,0.202244114,NPL
B,Personal,31625,11/16/2017,11/6/2019,0.184964332,NPL
B,Personal,72985,11/16/2017,10/26/2021,0.193417091,NORM
B,Personal,15972,11/16/2017,10/26/2021,0.180594184,NPL
B,Personal,84120,11/16/2017,10/21/2022,0.201433442,NPL
B,Personal,79226,11/16/2017,10/26/2021,0.188266483,NPL
B,Personal,69649,11/16/2017,10/31/2020,0.209272525,OVRD
B,Personal,26101,11/16/2017,11/11/2018,0.194945595,OVRD
B,Personal,34220,11/16/2017,11/11/2018,0.191531539,NORM
B,Personal,27728,11/16/2017,10/31/2020,0.193732233,NPL
B,Personal,55376,11/16/2017,10/26/2021,0.182967766,NORM
B,Personal,84210,11/16/2017,10/21/2022,0.203417068,OVRD
B,Personal,22618,11/16/2017,11/11/2018,0.219987861,NPL
B,Personal,31087,11/16/2017,11/11/2018,0.19358322,NPL
B,Personal,19235,11/16/2017,11/11/2018,0.190872988,NPL
B,Personal,55937,11/16/2017,10/31/2020,0.195081853,NORM
B,Personal,38620,11/16/2017,10/31/2020,0.205600513,OVRD
B,Personal,24350,11/16/2017,11/11/2018,0.198362571,OVRD
B,Personal,49956,11/16/2017,10/31/2020,0.191753873,NORM
B,Personal,67289,11/16/2017,10/26/2021,0.184004235,OVRD
B,Personal,24611,11/16/2017,10/26/2021,0.200318949,NORM
B,Personal,93203,11/16/2017,11/6/2019,0.214724411,NPL
B,Personal,94058,11/16/2017,10/26/2021,0.201835445,OVRD
B,Personal,77609,11/16/2017,11/11/2018,0.212784361,NPL
B,Personal,28568,11/16/2017,10/21/2022,0.205818771,OVRD
B,Personal,45704,11/16/2017,10/31/2020,0.199273676,NPL
B,Personal,27889,11/16/2017,10/26/2021,0.211737198,NORM
B,Personal,10144,11/16/2017,10/31/2020,0.216822249,NORM
B,Personal,33325,11/16/2017,11/6/2019,0.182216235,NPL
B,Personal,83362,11/16/2017,10/31/2020,0.182017897,NORM
B,Personal,17516,11/16/2017,10/21/2022,0.195180415,OVRD
B,Personal,54135,11/16/2017,10/21/2022,0.218727654,NPL
B,Personal,34839,11/16/2017,11/6/2019,0.217581189,NORM
B,Personal,80579,11/16/2017,10/26/2021,0.215609159,OVRD
B,Personal,23990,11/16/2017,10/31/2020,0.198628966,OVRD
B,Personal,69387,11/16/2017,11/11/2018,0.186364277,NPL
B,Personal,32556,11/16/2017,11/11/2018,0.186051453,OVRD
B,Personal,77192,11/16/2017,10/26/2021,0.203563079,OVRD
B,Personal,78816,11/16/2017,11/6/2019,0.191463627,OVRD
B,Personal,15565,11/16/2017,10/31/2020,0.195114988,NORM
B,Personal,69291,11/16/2017,11/6/2019,0.180630829,NPL
B,Personal,65550,11/16/2017,10/31/2020,0.190594831,OVRD
B,Personal,99315,11/16/2017,10/31/2020,0.217320171,NPL
B,Personal,12153,11/16/2017,11/11/2018,0.199270767,NORM
B,Personal,44378,11/16/2017,10/21/2022,0.191955431,NORM
B,Personal,17210,11/16/2017,10/31/2020,0.191459592,NPL
B,Personal,39337,11/16/2017,11/6/2019,0.195099973,NORM
B,Personal,82483,11/16/2017,10/26/2021,0.217309548,OVRD
B,Personal,22806,11/16/2017,10/31/2020,0.186002088,OVRD
B,Personal,50463,11/16/2017,10/21/2022,0.185937294,NPL
B,Personal,38470,11/16/2017,10/21/2022,0.210141234,NORM
B,Personal,94559,11/16/2017,11/6/2019,0.204838669,OVRD
B,Personal,74544,11/16/2017,11/6/2019,0.206342627,NPL
B,Personal,35694,11/16/2017,10/26/2021,0.218050052,NPL
B,Personal,57559,11/16/2017,10/31/2020,0.183423231,OVRD
B,Personal,62938,11/16/2017,10/21/2022,0.216547924,NPL
B,Personal,83543,11/16/2017,10/21/2022,0.184054312,NPL
B,Personal,89281,11/16/2017,10/21/2022,0.219415973,NORM
B,Personal,21462,11/16/2017,10/26/2021,0.18403646,NORM
B,Personal,23569,11/16/2017,10/31/2020,0.198426876,NORM
B,Personal,74815,11/16/2017,11/11/2018,0.204226866,NORM
B,Personal,43902,11/16/2017,10/31/2020,0.18638292,NORM
B,Personal,91821,11/16/2017,10/31/2020,0.190828576,OVRD
B,Personal,30580,11/16/2017,10/31/2020,0.211913646,NORM
B,Personal,47790,11/16/2017,10/31/2020,0.1899128,OVRD
B,Personal,18364,11/16/2017,10/31/2020,0.188229302,NORM
C,Business,68004,12/16/2017,12/11/2018,0.153368055,NORM
C,Business,30692,12/16/2017,11/20/2022,0.182262939,NORM
C,Business,18624,12/16/2017,12/6/2019,0.158941203,NORM
C,Business,56297,12/16/2017,11/20/2022,0.151027426,NORM
C,Business,59366,12/16/2017,11/25/2021,0.174739813,NORM
C,Business,92035,12/16/2017,12/6/2019,0.154360765,OVRD
C,Business,68643,12/16/2017,11/25/2021,0.169951305,NORM
C,Business,62198,12/16/2017,11/20/2022,0.184221829,NPL
C,Business,25744,12/16/2017,12/11/2018,0.150270769,NPL
C,Business,29249,12/16/2017,12/11/2018,0.185920264,NORM
C,Business,49141,12/16/2017,12/11/2018,0.153590123,OVRD
C,Business,15222,12/16/2017,12/11/2018,0.178039948,NPL
C,Business,80996,12/16/2017,11/30/2020,0.167850568,NPL
C,Business,87530,12/16/2017,11/20/2022,0.154817138,NPL
C,Business,77855,12/16/2017,11/25/2021,0.155377638,NORM
C,Business,47249,12/16/2017,11/30/2020,0.155725482,NPL
C,Business,51787,12/16/2017,11/30/2020,0.166421222,NPL
C,Business,49401,12/16/2017,11/30/2020,0.166515943,OVRD
C,Business,67798,12/16/2017,11/30/2020,0.183476935,NPL
C,Business,72510,12/16/2017,12/11/2018,0.154483168,OVRD
C,Business,96817,12/16/2017,11/30/2020,0.172005019,NPL
C,Business,23310,12/16/2017,11/25/2021,0.179303516,NPL
C,Business,30133,12/16/2017,11/25/2021,0.17648881,OVRD
C,Business,12658,12/16/2017,11/25/2021,0.183252921,NORM
C,Business,91954,12/16/2017,12/6/2019,0.178743808,OVRD
C,Business,47984,12/16/2017,11/30/2020,0.157690848,NORM
C,Business,11152,12/16/2017,11/25/2021,0.183150846,NPL
C,Business,25647,12/16/2017,11/25/2021,0.183388446,NORM
C,Business,12947,12/16/2017,11/25/2021,0.185807785,OVRD
C,Business,96808,12/16/2017,11/25/2021,0.151607851,NPL
C,Business,59769,12/16/2017,11/20/2022,0.186920881,NORM
C,Business,85127,12/16/2017,12/6/2019,0.150350964,OVRD
C,Business,63794,12/16/2017,11/20/2022,0.177935996,OVRD
C,Business,81907,12/16/2017,11/20/2022,0.156674644,OVRD
C,Business,54374,12/16/2017,11/30/2020,0.163728678,NORM
C,Business,23412,12/16/2017,11/30/2020,0.169625505,OVRD
C,Business,23253,12/16/2017,11/25/2021,0.184567166,NORM
C,Business,97967,12/16/2017,11/30/2020,0.180480086,NORM
C,Business,12764,12/16/2017,12/11/2018,0.156341581,NORM
C,Business,66444,12/16/2017,11/30/2020,0.171926491,OVRD
C,Business,61755,12/16/2017,11/30/2020,0.17627807,NORM
C,Business,48313,12/16/2017,12/6/2019,0.17488814,OVRD
C,Business,17719,12/16/2017,11/20/2022,0.16929073,OVRD
C,Business,61493,12/16/2017,12/6/2019,0.165772583,OVRD
C,Business,35053,12/16/2017,12/11/2018,0.17510293,NORM
C,Business,25770,12/16/2017,11/25/2021,0.154197751,OVRD
C,Business,92376,12/16/2017,12/11/2018,0.158674522,NPL
C,Business,51406,12/16/2017,11/30/2020,0.177422772,NORM
C,Business,68303,12/16/2017,11/30/2020,0.156159998,OVRD
C,Business,25664,12/16/2017,11/20/2022,0.153749673,NPL
C,Business,60339,12/16/2017,12/6/2019,0.189754109,OVRD
C,Business,37284,12/16/2017,11/30/2020,0.152828221,NPL
C,Business,42891,12/16/2017,11/20/2022,0.182537774,NORM
C,Business,71206,12/16/2017,12/11/2018,0.189344736,OVRD
C,Business,40647,12/16/2017,11/25/2021,0.167059897,OVRD
C,Business,91063,12/16/2017,11/30/2020,0.170276628,NPL
C,Business,19521,12/16/2017,11/25/2021,0.170956085,NORM
C,Business,89944,12/16/2017,11/25/2021,0.159852823,NPL
C,Business,59193,12/16/2017,11/20/2022,0.183137614,OVRD
C,Business,11973,12/16/2017,11/20/2022,0.189127111,NORM
C,Business,82587,12/16/2017,12/11/2018,0.160617297,OVRD
C,Business,94926,12/16/2017,11/30/2020,0.184210523,OVRD
C,Business,82454,12/16/2017,11/20/2022,0.153769915,NPL
C,Business,55167,12/16/2017,11/25/2021,0.157163808,OVRD
C,Business,47963,12/16/2017,12/6/2019,0.157492717,NORM
C,Business,35829,12/16/2017,12/11/2018,0.189700122,NPL
C,Business,78165,12/16/2017,11/30/2020,0.167230339,OVRD
C,Business,64733,12/16/2017,11/20/2022,0.151266862,NPL
C,Business,80111,12/16/2017,11/20/2022,0.166268883,NORM
C,Business,21348,12/16/2017,11/25/2021,0.17145255,OVRD
C,Business,93039,12/16/2017,11/25/2021,0.167993542,NORM
C,Business,87347,12/16/2017,11/30/2020,0.151263095,NORM
C,Business,95951,12/16/2017,11/30/2020,0.150305916,NPL
C,Business,13536,12/16/2017,11/30/2020,0.161648948,NPL
C,Business,20666,12/16/2017,11/20/2022,0.180542074,NORM
E,Auto,97119,1/15/2018,1/10/2019,0.183429514,NORM
E,Auto,95572,1/15/2018,12/20/2022,0.182494077,NORM
E,Auto,59104,1/15/2018,12/25/2021,0.213629215,NORM
E,Auto,21296,1/15/2018,12/30/2020,0.196780284,OVRD
E,Auto,68342,1/15/2018,1/10/2019,0.186832231,NORM
E,Auto,87163,1/15/2018,1/10/2019,0.193223407,NORM
E,Auto,22778,1/15/2018,12/30/2020,0.187403369,NORM
E,Auto,39837,1/15/2018,12/30/2020,0.197444571,NPL
E,Auto,83543,1/15/2018,12/30/2020,0.199879552,NPL
E,Auto,27605,1/15/2018,12/25/2021,0.194539242,OVRD
E,Auto,13467,1/15/2018,1/10/2019,0.190231329,OVRD
E,Auto,37968,1/15/2018,1/5/2020,0.194995918,NORM
E,Auto,80855,1/15/2018,12/20/2022,0.194637331,OVRD
E,Auto,96739,1/15/2018,1/5/2020,0.215317096,NPL
E,Auto,94455,1/15/2018,12/25/2021,0.196466518,OVRD
E,Auto,90152,1/15/2018,12/25/2021,0.207821926,OVRD
E,Auto,80647,1/15/2018,1/10/2019,0.21757141,NPL
E,Auto,40759,1/15/2018,1/5/2020,0.180328122,NORM
E,Auto,92356,1/15/2018,1/10/2019,0.191903059,OVRD
E,Auto,95514,1/15/2018,12/20/2022,0.204685534,NPL
E,Auto,44594,1/15/2018,1/5/2020,0.21641687,NPL
E,Auto,95809,1/15/2018,12/30/2020,0.208351994,NPL
E,Auto,24770,1/15/2018,12/25/2021,0.197531624,NPL
E,Auto,44559,1/15/2018,12/30/2020,0.195906814,NORM
E,Auto,34878,1/15/2018,12/30/2020,0.199638201,NPL
E,Auto,72650,1/15/2018,12/30/2020,0.195635328,NORM
E,Auto,67461,1/15/2018,12/25/2021,0.210830941,NORM
E,Auto,33944,1/15/2018,12/25/2021,0.205369933,NORM
E,Auto,77552,1/15/2018,1/10/2019,0.215703283,OVRD
E,Auto,32677,1/15/2018,1/5/2020,0.183591713,NPL
E,Auto,89375,1/15/2018,1/5/2020,0.189302184,NORM
E,Auto,31197,1/15/2018,12/30/2020,0.182370505,NORM
E,Auto,18397,1/15/2018,12/25/2021,0.181079307,NPL
E,Auto,74270,1/15/2018,12/30/2020,0.204001467,NORM
E,Auto,58249,1/15/2018,1/10/2019,0.183564252,OVRD
E,Auto,79440,1/15/2018,12/25/2021,0.207587784,NPL
E,Auto,36205,1/15/2018,1/5/2020,0.183990867,OVRD
E,Auto,92575,1/15/2018,12/25/2021,0.203569716,NPL
E,Auto,90298,1/15/2018,12/20/2022,0.192754288,NORM
E,Auto,58357,1/15/2018,12/30/2020,0.195839588,NORM
E,Auto,70804,1/15/2018,12/20/2022,0.210254144,NPL
E,Auto,36333,1/15/2018,12/30/2020,0.212390398,NORM
E,Auto,18011,1/15/2018,12/25/2021,0.189416492,NORM
E,Auto,88439,1/15/2018,12/25/2021,0.219540293,NORM
E,Auto,24921,1/15/2018,12/30/2020,0.216961406,NPL
E,Auto,11937,1/15/2018,1/5/2020,0.207669623,OVRD
E,Auto,66835,1/15/2018,12/25/2021,0.207023542,OVRD
E,Auto,56424,1/15/2018,12/20/2022,0.180136161,OVRD
E,Auto,10365,1/15/2018,1/5/2020,0.184574205,NPL
E,Auto,77416,1/15/2018,1/10/2019,0.208381832,NPL
E,Auto,78350,1/15/2018,1/10/2019,0.200875254,OVRD
E,Auto,23824,1/15/2018,12/20/2022,0.184322377,OVRD
E,Auto,30092,1/15/2018,1/10/2019,0.211405683,NPL
E,Auto,94966,1/15/2018,12/30/2020,0.191058299,NPL
E,Auto,70816,1/15/2018,1/10/2019,0.202164553,NPL
E,Auto,93643,1/15/2018,1/10/2019,0.205149534,NPL
E,Auto,26763,1/15/2018,1/10/2019,0.198183176,OVRD
E,Auto,18298,1/15/2018,1/10/2019,0.216547899,NORM
E,Auto,35937,1/15/2018,12/30/2020,0.19391094,NORM
E,Auto,28148,1/15/2018,12/25/2021,0.188090578,OVRD
E,Auto,89216,1/15/2018,1/5/2020,0.20765921,NPL
E,Auto,37080,1/15/2018,1/5/2020,0.193135487,OVRD
E,Auto,88870,1/15/2018,12/25/2021,0.200023604,OVRD
E,Auto,45597,1/15/2018,1/10/2019,0.209065842,NPL
E,Auto,29457,1/15/2018,12/30/2020,0.205866441,NORM
E,Auto,74583,1/15/2018,12/30/2020,0.180186427,NORM
E,Auto,89529,1/15/2018,12/25/2021,0.181871978,NORM
E,Auto,86779,1/15/2018,1/10/2019,0.199486448,NPL
E,Auto,18845,1/15/2018,12/25/2021,0.219354073,NORM
E,Auto,82975,1/15/2018,1/10/2019,0.188690746,NORM
E,Auto,63862,1/15/2018,1/5/2020,0.195068871,OVRD
E,Auto,15102,1/15/2018,1/5/2020,0.219358895,OVRD
B,Auto,64293,2/14/2018,2/9/2019,0.207361907,NPL
B,Auto,74419,2/14/2018,1/19/2023,0.193445112,NORM
B,Auto,56962,2/14/2018,2/4/2020,0.188111595,NPL
B,Auto,72222,2/14/2018,1/24/2022,0.219722604,NPL
B,Auto,26600,2/14/2018,1/29/2021,0.206025035,OVRD
B,Auto,60737,2/14/2018,1/24/2022,0.210011455,NORM
B,Auto,12182,2/14/2018,1/24/2022,0.195007354,OVRD
B,Auto,63086,2/14/2018,2/9/2019,0.218542895,OVRD
B,Auto,33168,2/14/2018,1/29/2021,0.203993233,OVRD
B,Auto,67855,2/14/2018,1/19/2023,0.189380597,NORM
B,Auto,81357,2/14/2018,2/9/2019,0.216622411,NPL
B,Auto,76840,2/14/2018,2/9/2019,0.192015387,NPL
B,Auto,26653,2/14/2018,2/9/2019,0.185267152,NORM
B,Auto,47344,2/14/2018,2/4/2020,0.190325171,NORM
B,Auto,84960,2/14/2018,1/29/2021,0.206333228,NORM
B,Auto,98551,2/14/2018,2/4/2020,0.193337797,NORM
A,Auto,99457,3/16/2018,3/11/2019,0.198512028,NORM
A,Auto,41903,3/16/2018,2/18/2023,0.189597307,NORM
A,Auto,81899,3/16/2018,3/11/2019,0.203058875,OVRD
A,Auto,26011,3/16/2018,2/23/2022,0.18627484,NPL
A,Auto,24574,3/16/2018,3/5/2020,0.182180382,OVRD
A,Auto,85092,3/16/2018,2/23/2022,0.210926906,NPL
A,Auto,99725,3/16/2018,3/5/2020,0.210759789,NORM
A,Auto,18102,3/16/2018,2/18/2023,0.198647115,NORM
A,Auto,28107,3/16/2018,2/23/2022,0.203456406,NPL
A,Auto,48404,3/16/2018,2/23/2022,0.213861569,OVRD
A,Auto,45980,3/16/2018,2/23/2022,0.195964746,NORM
A,Auto,58679,3/16/2018,3/11/2019,0.206211333,NORM
